Location,Marital_Status,Num_Dependents,Disability_Above_60pct,Dependents_Have_Disability,Num_Dependents_With_Disability,Base_Salary_EUR,Social_Security_Rate_pct,Twelfths_Option,Meal_Card_Type,Year,Monthly_Net_Salary,Monthly_Gross_Salary,Annual_Gross_Salary,IRS_Retention_Rate,Annual_Employer_Cost,Monthly_Employer_Cost,IRS_Retention_Earnings_Twelfths,Extra_Compensation_Retention,Social_Security_Contribution,Net_Salary
madeira,CAS2,0,false,false,0,10000,11,2x50%,not_available,2026,"1.446,25€",1.625€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.446,25€"
madeira,CAS2,0,false,false,0,820,11,2x100%,not_available,2026,"7.034,67€","10.833,33€",140.000€,24.07%,173.250€,"14.437,50€",,"0,00€","1.191,67€","7.034,67€"
madeira,CAS2,0,false,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
madeira,CAS2,0,false,false,0,1500,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
madeira,CAS2,0,false,false,0,2000,11,2x100%,not_available,2026,"1.441,50€",1.750€,21.000€,6.68%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.441,50€"
madeira,CAS2,0,false,false,0,3000,11,2x100%,not_available,2026,"1.836,67€","2.333,33€",28.000€,10.29%,34.650€,"2.887,50€",,"0,00€","256,67€","1.836,67€"
madeira,CAS2,0,false,false,0,5000,11,2x100%,not_available,2026,"1.441,50€",1.750€,21.000€,6.68%,"25.987,50€","2.165,63€",,,,
madeira,CAS2,0,false,false,0,10000,11,2x100%,not_available,2026,"4.057,67€","5.833,33€",70.000€,19.45%,86.625€,"7.218,75€",,,,
madeira,CAS2,0,true,false,0,820,11, ,not_available,2026,"7.576,33€","11.666,67€",140.000€,24.07%,173.250€,"14.437,50€",,,,
madeira,CAS2,0,true,false,0,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
madeira,CAS2,0,true,false,0,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
madeira,CAS2,0,true,false,0,2000,11, ,not_available,2026,1.335€,1.500€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.335,00€"
madeira,CAS2,0,true,false,0,3000,11, ,not_available,2026,1.780€,2.000€,28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","220,00€","1.780,00€"
madeira,CAS2,0,true,false,0,5000,11, ,not_available,2026,1.335€,1.500€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.335,00€"
madeira,CAS2,0,true,false,0,10000,11, ,not_available,2026,3.852€,5.000€,70.000€,11.97%,86.625€,"7.218,75€",,"0,00€","550,00€","3.852,00€"
madeira,CAS2,0,true,false,0,820,11,1x50%,not_available,2026,6.867€,10.000€,140.000€,20.33%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.867,00€"
madeira,CAS2,0,true,false,0,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
madeira,CAS2,0,true,false,0,1500,11,1x50%,not_available,2026,"760,21€","1.562,50€",21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","93,96€","760,21€"
madeira,CAS2,0,true,false,0,2000,11,1x50%,not_available,2026,"1.390,63€","1.562,50€",21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.390,63€"
madeira,CAS2,0,true,false,0,3000,11,1x50%,not_available,2026,"1.854,17€","2.083,33€",28.000€,0.00%,34.650€,"2.887,50€",,,,
madeira,CAS2,0,true,false,0,5000,11,1x50%,not_available,2026,"2.619,25€",3.125€,42.000€,5.21%,51.975€,"4.331,25€",,"0,00€","343,75€","2.619,25€"
madeira,CAS2,0,true,false,0,10000,11,1x50%,not_available,2026,"4.012,42€","5.208,33€",70.000€,11.97%,86.625€,"7.218,75€",,"0,00€","572,92€","4.012,42€"
madeira,CAS2,0,true,false,0,820,11,2x50%,not_available,2026,"7.153,83€","10.416,67€",140.000€,20.33%,173.250€,"14.437,50€",,"0,00€","1.145,83€","7.153,83€"
madeira,CAS2,0,true,false,0,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
madeira,CAS2,0,true,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","119,17€","964,17€"
madeira,CAS2,0,true,false,0,2000,11,2x50%,not_available,2026,"1.446,25€",1.625€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.446,25€"
madeira,CAS2,0,true,false,0,3000,11,2x50%,not_available,2026,"1.928,33€","2.166,67€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","238,33€","1.928,33€"
madeira,CAS2,0,true,false,0,5000,11,2x50%,not_available,2026,"2.723,50€",3.250€,42.000€,5.21%,51.975€,"4.331,25€",,,,
madeira,CAS2,0,true,false,0,10000,11,2x50%,not_available,2026,"4.172,83€","5.416,67€",70.000€,11.97%,86.625€,"7.218,75€",,"0,00€","595,83€","4.172,83€"
madeira,CAS2,0,true,false,0,820,11,2x100%,not_available,2026,"7.439,67€","10.833,33€",140.000€,20.33%,173.250€,"14.437,50€",,"0,00€","1.191,67€","7.439,67€"
madeira,CAS2,0,true,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
madeira,CAS2,0,true,false,0,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,0,true,false,0,2000,11,2x100%,not_available,2026,"1.557,50€",1.750€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.557,50€"
madeira,CAS2,0,true,false,0,3000,11,2x100%,not_available,2026,"2.076,67€","2.333,33€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","256,67€","2.076,67€"
madeira,CAS2,0,true,false,0,5000,11,2x100%,not_available,2026,2.933€,3.500€,42.000€,5.21%,51.975€,"4.331,25€",,"0,00€","385,00€","2.933,00€"
madeira,CAS2,0,true,false,0,10000,11,2x100%,not_available,2026,"4.493,67€","5.833,33€",70.000€,11.97%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,false,false,0,820,11, ,not_available,2026,"8.012,33€","11.666,67€",140.000€,20.33%,173.250€,"14.437,50€",,,,
madeira,CAS2,1,false,false,0,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,false,false,0,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,false,false,0,2000,11, ,not_available,2026,1.257€,1.500€,21.000€,5.25%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.257,00€"
madeira,CAS2,1,false,false,0,3000,11, ,not_available,2026,1.596€,2.000€,28.000€,9.22%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,false,false,0,5000,11, ,not_available,2026,2.262€,3.000€,42.000€,13.61%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,false,false,0,10000,11, ,not_available,2026,3.500€,5.000€,70.000€,19.02%,86.625€,"7.218,75€",,"0,00€","550,00€","3.500,00€"
madeira,CAS2,1,false,false,0,820,11,1x50%,not_available,2026,6.515€,10.000€,140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.515,00€"
madeira,CAS2,1,false,false,0,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,false,false,0,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,false,false,0,2000,11,1x50%,not_available,2026,"1.309,63€","1.562,50€",21.000€,5.25%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.309,63€"
madeira,CAS2,1,false,false,0,3000,11,1x50%,not_available,2026,"1.662,17€","2.083,33€",28.000€,9.22%,34.650€,"2.887,50€",,"0,00€","229,17€","1.662,17€"
madeira,CAS2,1,false,false,0,5000,11,1x50%,not_available,2026,"2.356,25€",3.125€,42.000€,13.61%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,false,false,0,10000,11,1x50%,not_available,2026,"3.645,42€","5.208,33€",70.000€,19.02%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,false,false,0,820,11,2x50%,not_available,2026,"6.786,83€","10.416,67€",140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.786,83€"
madeira,CAS2,1,false,false,0,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,false,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,false,false,0,2000,11,2x50%,not_available,2026,"1.729,33€","2.166,67€",28.000€,9.22%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,false,false,0,3000,11,2x50%,not_available,2026,"1.729,33€","2.166,67€",28.000€,9.22%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,false,false,0,5000,11,2x50%,not_available,2026,"2.450,50€",3.250€,42.000€,13.61%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,false,false,0,10000,11,2x50%,not_available,2026,"3.790,83€","5.416,67€",70.000€,19.02%,86.625€,"7.218,75€",,"0,00€","595,83€","3.790,83€"
madeira,CAS2,1,false,false,0,820,11,2x100%,not_available,2026,"7.058,67€","10.833,33€",140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.191,67€","7.058,67€"
madeira,CAS2,1,false,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
madeira,CAS2,1,false,false,0,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","128,33€","1.038,33€"
madeira,CAS2,1,false,false,0,2000,11,2x100%,not_available,2026,"1.466,50€",1.750€,21.000€,5.25%,"25.987,50€","2.165,63€",,,,
madeira,CAS2,1,false,false,0,3000,11,2x100%,not_available,2026,"1.861,67€","2.333,33€",28.000€,9.22%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,false,false,0,5000,11,2x100%,not_available,2026,2.639€,3.500€,42.000€,13.61%,51.975€,"4.331,25€",,"0,00€","385,00€","2.639,00€"
madeira,CAS2,1,false,false,0,10000,11,2x100%,not_available,2026,"4.082,67€","5.833,33€",70.000€,19.02%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,false,true,1,820,11, ,not_available,2026,"7.601,33€","11.666,67€",140.000€,23.85%,173.250€,"14.437,50€",,,,
madeira,CAS2,1,false,true,1,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,false,true,1,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
madeira,CAS2,1,false,true,1,2000,11, ,not_available,2026,1.299€,1.500€,21.000€,2.42%,"25.987,50€","2.165,63€",,,,
madeira,CAS2,1,false,true,1,3000,11, ,not_available,2026,1.638€,2.000€,28.000€,7.10%,34.650€,"2.887,50€",,"0,00€","220,00€","1.638,00€"
madeira,CAS2,1,false,true,1,5000,11, ,not_available,2026,"7.058,67€","10.833,33€",140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.191,67€","7.058,67€"
madeira,CAS2,1,false,true,1,10000,11, ,not_available,2026,2.305€,3.000€,42.000€,12.20%,51.975€,"4.331,25€",,"0,00€","330,00€","2.305,00€"
madeira,CAS2,1,false,true,1,820,11,1x50%,not_available,2026,3.542€,5.000€,70.000€,18.17%,86.625€,"7.218,75€",,"0,00€","550,00€","3.542,00€"
madeira,CAS2,1,false,true,1,1000,11,1x50%,not_available,2026,6.558€,10.000€,140.000€,23.43%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.558,00€"
madeira,CAS2,1,false,true,1,1500,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
madeira,CAS2,1,false,true,1,2000,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
madeira,CAS2,1,false,true,1,3000,11,1x50%,not_available,2026,"1.707,17€","2.083,33€",28.000€,7.10%,34.650€,"2.887,50€",,"0,00€","229,17€","1.707,17€"
madeira,CAS2,1,false,true,1,5000,11,1x50%,not_available,2026,"2.400,25€",3.125€,42.000€,12.20%,51.975€,"4.331,25€",,"0,00€","343,75€","2.400,25€"
madeira,CAS2,1,false,true,1,10000,11,1x50%,not_available,2026,3.542€,5.000€,70.000€,18.17%,86.625€,"7.218,75€",,"0,00€","550,00€","3.542,00€"
madeira,CAS2,1,false,true,1,820,11,2x50%,not_available,2026,"3.689,42€","5.208,33€",70.000€,18.17%,86.625€,"7.218,75€",,"0,00€","572,92€","3.689,42€"
madeira,CAS2,1,false,true,1,1000,11,2x50%,not_available,2026,"6.830,83€","10.416,67€",140.000€,23.43%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.830,83€"
madeira,CAS2,1,false,true,1,1500,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
madeira,CAS2,1,false,true,1,2000,11,2x50%,not_available,2026,"1.407,25€",1.625€,21.000€,2.42%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.407,25€"
madeira,CAS2,1,false,true,1,3000,11,2x50%,not_available,2026,"1.775,33€","2.166,67€",28.000€,7.10%,34.650€,"2.887,50€",,"0,00€","238,33€","1.775,33€"
madeira,CAS2,1,false,true,1,5000,11,2x50%,not_available,2026,"2.496,50€",3.250€,42.000€,12.20%,51.975€,"4.331,25€",,"0,00€","357,50€","2.496,50€"
madeira,CAS2,1,false,true,1,10000,11,2x50%,not_available,2026,"3.836,83€","5.416,67€",70.000€,18.17%,86.625€,"7.218,75€",,"0,00€","595,83€","3.836,83€"
madeira,CAS2,1,false,true,1,820,11,2x100%,not_available,2026,"7.103,67€","10.833,33€",140.000€,23.43%,173.250€,"14.437,50€",,"0,00€","1.191,67€","7.103,67€"
madeira,CAS2,1,false,true,1,1000,11,2x100%,not_available,2026,"6.830,83€","10.416,67€",140.000€,23.43%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.830,83€"
madeira,CAS2,1,false,true,1,1500,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
madeira,CAS2,1,false,true,1,2000,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","128,33€","1.038,33€"
madeira,CAS2,1,false,true,1,3000,11,2x100%,not_available,2026,"1.911,67€","2.333,33€",28.000€,7.10%,34.650€,"2.887,50€",,"0,00€","256,67€","1.911,67€"
madeira,CAS2,1,false,true,1,5000,11,2x100%,not_available,2026,2.689€,3.500€,42.000€,12.20%,51.975€,"4.331,25€",,"0,00€","385,00€","2.689,00€"
madeira,CAS2,1,false,true,1,10000,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","128,33€","1.038,33€"
madeira,CAS2,1,true,false,0,820,11, ,not_available,2026,"4.132,67€","5.833,33€",70.000€,18.17%,86.625€,"7.218,75€",,"0,00€","641,67€","4.132,67€"
madeira,CAS2,1,true,false,0,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
madeira,CAS2,1,true,false,0,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
madeira,CAS2,1,true,false,0,2000,11, ,not_available,2026,"7.650,33€","11.666,67€",140.000€,23.43%,173.250€,"14.437,50€",,"0,00€","1.283,33€","7.650,33€"
madeira,CAS2,1,true,false,0,3000,11, ,not_available,2026,1.596€,3.000€,42.000€,13.61%,51.975€,"4.331,25€",,"0,00€","220,00€","1.596,00€"
madeira,CAS2,1,true,false,0,5000,11, ,not_available,2026,3.500€,5.000€,70.000€,19.02%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,true,false,0,10000,11, ,not_available,2026,3.500€,5.000€,70.000€,19.02%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,true,false,0,820,11,1x50%,not_available,2026,6.515€,10.000€,140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.515,00€"
madeira,CAS2,1,true,false,0,1000,11,1x50%,not_available,2026,6.515€,10.000€,140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.515,00€"
madeira,CAS2,1,true,false,0,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
madeira,CAS2,1,true,false,0,2000,11,1x50%,not_available,2026,"1.309,63€","1.562,50€",21.000€,5.25%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.309,63€"
madeira,CAS2,1,true,false,0,3000,11,1x50%,not_available,2026,"1.662,17€","2.083,33€",28.000€,9.22%,34.650€,"2.887,50€",,"0,00€","229,17€","1.662,17€"
madeira,CAS2,1,true,false,0,5000,11,1x50%,not_available,2026,"2.356,25€",3.125€,42.000€,13.61%,51.975€,"4.331,25€",,"0,00€","343,75€","2.356,25€"
madeira,CAS2,1,true,false,0,10000,11,1x50%,not_available,2026,"3.645,42€","5.208,33€",70.000€,19.02%,86.625€,"7.218,75€",,"0,00€","572,92€","3.645,42€"
madeira,CAS2,1,true,false,0,820,11,2x50%,not_available,2026,"3.645,42€","5.208,33€",70.000€,19.02%,86.625€,"7.218,75€",,"0,00€","572,92€","3.645,42€"
madeira,CAS2,1,true,false,0,1000,11,2x50%,not_available,2026,"6.786,83€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","1.145,83€","6.786,83€"
madeira,CAS2,1,true,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,true,false,0,2000,11,2x50%,not_available,2026,"1.361,25€",1.625€,21.000€,5.25%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.361,25€"
madeira,CAS2,1,true,false,0,3000,11,2x50%,not_available,2026,"1.729,33€","2.166,67€",28.000€,9.22%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,true,false,0,5000,11,2x50%,not_available,2026,"2.450,50€",3.250€,42.000€,13.61%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,true,false,0,10000,11,2x50%,not_available,2026,"6.786,83€","10.416,67€",140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.786,83€"
madeira,CAS2,1,true,false,0,820,11,2x100%,not_available,2026,"7.058,67€","10.833,33€",140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.191,67€","7.058,67€"
madeira,CAS2,1,true,false,0,1000,11,2x100%,not_available,2026,"7.058,67€","10.833,33€",140.000€,23.85%,173.250€,"14.437,50€",,,,
madeira,CAS2,1,true,false,0,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","105,23€","851,43€"
madeira,CAS2,1,true,false,0,2000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
madeira,CAS2,1,true,false,0,3000,11,2x100%,not_available,2026,"1.861,67€","2.333,33€",28.000€,9.22%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,true,false,0,5000,11,2x100%,not_available,2026,2.639€,3.500€,42.000€,13.61%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,true,false,0,10000,11,2x100%,not_available,2026,"4.082,67€","5.833,33€",70.000€,19.02%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,true,true,1,820,11, ,not_available,2026,"7.601,33€","11.666,67€",140.000€,23.85%,173.250€,"14.437,50€",,"0,00€","1.283,33€","7.601,33€"
madeira,CAS2,1,true,true,1,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,true,true,1,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,true,true,1,2000,11, ,not_available,2026,"1.861,67€","2.333,33€",28.000€,9.22%,34.650€,"2.887,50€",,"0,00€","256,67€","1.861,67€"
madeira,CAS2,1,true,true,1,3000,11, ,not_available,2026,1.638€,2.000€,28.000€,7.10%,34.650€,"2.887,50€",,"0,00€","220,00€","1.638,00€"
madeira,CAS2,1,true,true,1,5000,11, ,not_available,2026,2.305€,3.000€,42.000€,12.20%,51.975€,"4.331,25€",,"0,00€","330,00€","2.305,00€"
madeira,CAS2,1,true,true,1,10000,11, ,not_available,2026,3.542€,5.000€,70.000€,18.17%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,true,true,1,820,11,1x50%,not_available,2026,6.558€,10.000€,140.000€,23.43%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.558,00€"
madeira,CAS2,1,true,true,1,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,true,true,1,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,true,true,1,2000,11,1x50%,not_available,2026,"1.353,63€","1.562,50€",21.000€,2.42%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.353,63€"
madeira,CAS2,1,true,true,1,3000,11,1x50%,not_available,2026,"1.707,17€","2.083,33€",28.000€,7.10%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,true,true,1,5000,11,1x50%,not_available,2026,"2.400,25€",3.125€,42.000€,12.20%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,true,true,1,10000,11,1x50%,not_available,2026,"3.689,42€","5.208,33€",70.000€,18.17%,86.625€,"7.218,75€",,,,
madeira,CAS2,1,true,true,1,820,11,2x50%,not_available,2026,"6.830,83€","10.416,67€",140.000€,23.43%,173.250€,"14.437,50€",,,,
madeira,CAS2,1,true,true,1,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,true,true,1,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,true,true,1,2000,11,2x50%,not_available,2026,"1.407,25€",1.625€,21.000€,2.42%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.407,25€"
madeira,CAS2,1,true,true,1,3000,11,2x50%,not_available,2026,"1.775,33€","2.166,67€",28.000€,7.10%,34.650€,"2.887,50€",,,,
madeira,CAS2,1,true,true,1,5000,11,2x50%,not_available,2026,"2.496,50€",3.250€,42.000€,12.20%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,true,true,1,10000,11,2x50%,not_available,2026,"3.836,83€","5.416,67€",70.000€,18.17%,86.625€,"7.218,75€",,"0,00€","595,83€","3.836,83€"
madeira,CAS2,1,true,true,1,820,11,2x100%,not_available,2026,"7.103,67€","10.833,33€",140.000€,23.43%,173.250€,"14.437,50€",,,,
madeira,CAS2,1,true,true,1,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,1,true,true,1,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,1,true,true,1,2000,11,2x100%,not_available,2026,"1.515,50€",1.750€,21.000€,2.42%,"25.987,50€","2.165,63€",,,,
madeira,CAS2,1,true,true,1,3000,11,2x100%,not_available,2026,"1.911,67€","2.333,33€",28.000€,7.10%,34.650€,"2.887,50€",,"0,00€","256,67€","1.911,67€"
madeira,CAS2,1,true,true,1,5000,11,2x100%,not_available,2026,2.689€,3.500€,42.000€,12.20%,51.975€,"4.331,25€",,,,
madeira,CAS2,1,true,true,1,10000,11,2x100%,not_available,2026,"4.132,67€","5.833,33€",70.000€,18.17%,86.625€,"7.218,75€",,,,
madeira,CAS2,2,false,false,0,820,11, ,not_available,2026,"7.650,33€","11.666,67€",140.000€,23.43%,173.250€,"14.437,50€",,,,
madeira,CAS2,2,false,false,0,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,2,false,false,0,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,,,
madeira,CAS2,2,false,false,0,2000,11, ,not_available,2026,1.278€,1.500€,21.000€,3.82%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.278,00€"
madeira,CAS2,2,false,false,0,3000,11, ,not_available,2026,2.305€,3.000€,42.000€,12.89%,51.975€,"4.331,25€",,"0,00€","330,00€","2.305,00€"
madeira,CAS2,2,false,false,0,5000,11, ,not_available,2026,2.284€,3.000€,42.000€,12.89%,51.975€,"4.331,25€",,"0,00€","330,00€","2.284,00€"
madeira,CAS2,2,false,false,0,10000,11, ,not_available,2026,3.521€,5.000€,70.000€,18.59%,86.625€,"7.218,75€",,"0,00€","550,00€","3.521,00€"
madeira,CAS2,2,false,false,0,820,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
madeira,CAS2,2,false,false,0,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
madeira,CAS2,2,false,false,0,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
madeira,CAS2,2,false,false,0,2000,11,1x50%,not_available,2026,"1.331,63€","1.562,50€",21.000€,3.82%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.331,63€"
madeira,CAS2,2,false,false,0,3000,11,1x50%,not_available,2026,"1.685,17€","2.083,33€",28.000€,8.15%,34.650€,"2.887,50€",,"0,00€","229,17€","1.685,17€"
madeira,CAS2,2,false,false,0,5000,11,1x50%,not_available,2026,"2.379,25€",3.125€,42.000€,12.89%,51.975€,"4.331,25€",,"0,00€","343,75€","2.379,25€"
madeira,CAS2,2,false,false,0,10000,11,1x50%,not_available,2026,"3.667,42€","5.208,33€",70.000€,18.59%,86.625€,"7.218,75€",,"0,00€","572,92€","3.667,42€"
madeira,CAS2,2,false,false,0,820,11,2x50%,not_available,2026,"6.808,83€","10.416,67€",140.000€,23.64%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.808,83€"
madeira,CAS2,2,false,false,0,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
